id,type,closeMatch,exactMatch,mappingRelation,semanticRelation,casNumber,ecNumber,iupacName,pubchem,altLabel,inScheme,notation,prefLabel,prefLabel_en,source,definition,note
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CTTLGNNDEMQINQ-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,12249-78-4,null,mercury;silver,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44145615,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Mercury;silver,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUARLQDWYSRQDF-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,602-87-9,210-025-0,"5-nitro-1,2-dihydroacenaphthylene",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID11769,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,5-Nitroacenaphthene,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUBICSJJYOPOIA-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,20189-42-8,null,"3-ethyl-4-methylpyrrole-2,5-dione",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID29995,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,3C2y4C1yprl2,"3-ethyl-4-methylpyrrol-2,5-dion",null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUDYYMUUJHLCGZ-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,104512-57-4|112388-78-0|12002-35-6|13588-28-8|197632-43-2|34590-94-8|83730-60-3,null,2-(2-methoxypropoxy)propan-1-ol,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25485,2-(2-methoxypropoxy)-1-propanol,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,22C1oxC3ox1C|DC3yegcC1yEt,dipropyleenglycolmonomethylether,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUFXMPWHOWYNSO-JTQLQIEISA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,26447-14-3,247-711-4,2-[(4-methylphenoxy)methyl]oxirane,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16606,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Cresyl glycidyl ether,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUFYORGVHPVESH-UHFFFAOYSA-O,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,93776-15-9,297-941-4,"2-carboxyethyl-dimethyl-[3-[[4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,15,15,15-tetracosafluoro-2-hydroxy-14-(trifluoromethyl)pentadecyl]amino]propyl]azanium",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID56843532,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,"(2-Carboxylatoethyl)(dimethyl)(((4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,15,15,15-tetracosafluoro-2-hydroxy-14-(trifluoromethyl)pentadecyl)amino)propyl)mmonium",https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUGMJFZCCDSABL-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,12612-21-4,235-720-6,arsenic(3+);trisulfide,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID61569,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Arsenic Sulfide,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUJJSLYROAWARJ-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,2275-23-2,null,3-(2-dimethoxyphosphorylsulfanylethylsulfanyl)-N-methylpropanamide,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16775,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,vamdton,vamidothion,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUKXSBOAIJILRY-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,62572-94-5,null,1-[4-(2-hydroxyethyl)phenoxy]-3-(propan-2-ylamino)propan-2-ol,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID162181,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,odC1ymtpll,o-desmethylmetoprolol,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUONGYYJJVDODC-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,109-77-3|144804-99-9,null,Propanedinitrile,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8010,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,malnntl,malononitril,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CURLTUGMZLYLDI-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,12181-60-1|122427-25-2|124-38-9|18923-20-1|34496-91-8|39310-68-4|85540-96-1,null,carbon dioxide,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID280,koolstofdioxide (CO2),https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,CO2,koolstofdioxide,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CURUTKGFNZGFSE-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,104959-55-9|77-19-0,null,2-diethylaminoethyl 1-cyclohexylcyclohexane-1-carboxylate,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3042,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,Dccvrne,dicycloverine,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUTPKDUMZWIJKT-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,3330-15-2,null,"1,1,1,2,2,3,3-heptafluoro-3-(1,2,2,2-tetrafluoroethoxy)propane",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID94258,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,F7C3yF4C2yEt,"heptafluorpropyl 1,2,2,2-tetrafluorethylether",null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUUQUEAUUPYEKK-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,5877-42-9,null,4-Ethyloct-1-yn-3-ol,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID93012,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,4C2y1ot3ol,4-ethyl-1-octyn-3-ol,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CUVLMZNMSPJDON-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,102646-52-6|12612-71-4|158884-53-8|220522-64-5|29911-28-2|30941-36-7|36563-43-6|37335-69-6|39364-14-2|39364-15-3|57904-07-1|59029-72-0|71714-72-2|83931-37-7|9003-13-8|9007-07-2|9009-42-1,null,1-(1-butoxypropan-2-yloxy)propan-2-ol,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24752,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,C4OxplC3yegc,butoxypolypropyleenglycol,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVCNKHFNZWSRBI-UHFFFAOYSA-L,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,94232-40-3,303-968-5,lead(2+);undec-10-enoate,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44153478,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Lead diundec-10-enoate,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVEGGYAIBPXVDW-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,854904-93-1,null,4-(3-methylhexan-2-yl)phenol,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID59090481,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,"4-(1,2-Dimethylpentyl)phenol",https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVHZOJJKTDOEJC-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,126987-83-5|474-91-9|61255-27-4|81-07-2,null,"1,1-dioxo-1,2-benzothiazol-3-one",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5143,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,saccrne,saccharine,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVKMFSAVYPAZTQ-ZCFIWIBFSA-M,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,4536-23-6,null,(2R)-2-methylhexanoate,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6999857,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,2C1yC6azr,2-methylhexaanzuur,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVKWMACQVBBEIJ-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,14332-32-2,604-345-3,nickel monohydride,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID623092,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Nickel hydride (NiH),https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVQODEWAPZVVBU-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,2655-14-3,null,"(3,5-dimethylphenyl) N-methylcarbamate",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID17563,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,XMC,"3,5-xylylmethylcarbamaat",null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVRALZAYCYJELZ-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,21609-90-5|73270-49-2|73307-66-1|73307-67-2,null,"(4-bromo-2,5-dichlorophenoxy)-methoxy-phenyl-sulfanylidenephosphorane",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID30709,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,leptfs,leptofos,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVUDBPILLYLOSC-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,39489-75-3,null,"bis(2,4-dichloro-5-nitrophenyl) carbonate",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3016080,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,"Bis(2,4-dichloro-5-nitrophenyl) carbonate",https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVUGPAFCQJIYDT-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_789-02-6|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVUGPAFCQJIYDT-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_789-02-6|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVUGPAFCQJIYDT-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_789-02-6|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVUGPAFCQJIYDT-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_789-02-6|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVUGPAFCQJIYDT-UHFFFAOYSA-N,58633-26-4|789-02-6,null,"1-chloro-4-[2,2,2-trichloro-1-(2-chlorophenyl)ethyl]benzene",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13089,"2,4'-dichloordifenyltrichloorethaan",https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,24DDT,"o,p’-ddt",null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVXBEEMKQHEXEN-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_63-25-2|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVXBEEMKQHEXEN-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_63-25-2|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVXBEEMKQHEXEN-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_63-25-2|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVXBEEMKQHEXEN-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_63-25-2|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVXBEEMKQHEXEN-UHFFFAOYSA-N,11095-11-7|11130-47-5|27636-33-5|3197-92-0|51274-03-4|52001-89-5|63-25-2,null,naphthalen-1-yl N-methylcarbamate,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6129,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,carbrl,carbaryl,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CVZDIUZSWUDGOP-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,26542-23-4,null,"4,5-dichloro-2-methyl-1,2-thiazol-3-one",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID147017,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,45DCl2C1y4it,"4,5-dichloor-2-methyl-4-isothiazoline-3-on",null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWBIFDGMOSWLRQ-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,12001-29-5|61076-97-9,null,trimagnesium hydroxy-trioxidosilane hydrate,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25477,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,chrystl,chrysotiel (witte asbest),null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWFOCCVIPCEQCK-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,122453-73-0,null,4-bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)pyrrole-3-carbonitrile,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID91778,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,Clfapr,chloorfenapyr,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWJSHJJYOPWUGX-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_101-21-3|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWJSHJJYOPWUGX-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_101-21-3|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWJSHJJYOPWUGX-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_101-21-3|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWJSHJJYOPWUGX-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_101-21-3|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWJSHJJYOPWUGX-UHFFFAOYSA-N,101-21-3,202-925-7,propan-2-yl N-(3-chlorophenyl)carbamate,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2728,chlorpropham,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,Clpfm,chloorprofam,chlorpropham,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWOMTHDOJCARBY-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,121-72-2,null,"N,N,3-Trimethylaniline",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8488,"N,N,3-trimethylaniline",https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,NN3TC1yAn,"n,n,3-trimethylaniline",null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWRYPZZKDGJXCA-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_83-32-9|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWRYPZZKDGJXCA-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_83-32-9|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWRYPZZKDGJXCA-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_83-32-9|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWRYPZZKDGJXCA-UHFFFAOYSA-N,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_83-32-9|https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWRYPZZKDGJXCA-UHFFFAOYSA-N,83-32-9,null,Acenaphthene,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6734,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,AcNe,acenafteen,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWYNVVGOOAEACU-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,15438-31-0,null,iron(+2) cation,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID27284,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,FeII,ijzer (tweewaardig),null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CWYZDPHNAGSFQB-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,20193-21-9,null,N-propylbutan-1-amine,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID88399,N-propyl-1-butaanamine,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,NC3y1C4aAe,n-propyl-1-butaanamine,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CXBDYQVECUFKRK-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,628-28-4,null,1-Methoxybutane,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID12338,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,1C1oxC4a,1-methoxybutaan,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CXBMCYHAMVGWJQ-CABCVRRESA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,1166-46-7|28643-67-6|52556-74-8|5284-41-3|7696-12-0,null,"(1,3-dioxo-4,5,6,7-tetrahydroisoindol-2-yl)methyl (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24365,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,T4mtn,tetramethrin,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CXFJEJPJMRAQFU-UHFFFAOYSA-M,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,37226-49-6,null,arsenic;chloride,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5362531,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Arsenic;chloride,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CXGONMQFMIYUJR-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,307-55-1,null,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-tricosafluorododecanoic acid",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID67545,perfluor-n-dodecaanzuur (pfdoda)|perfluor-n-dodecaanzuur|perfluordodecaanzuur (pfdoda),https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,PFDoA|PFDoDA,perfluordodecaanzuur,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CXJSOEPQXUCJSA-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,119-12-0,null,6-diethoxyphosphinothioyloxy-2-phenylpyridazin-3-one,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8381,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,pyrdfton,pyridafention,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CXKCTMHTOKXKQT-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/Biomolecule|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,1306-19-0,215-146-2,oxocadmium,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID14782,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,null,null,Cadmium Oxide,https://data.omgeving.vlaanderen.be/id/concept/zorgwekkende_stof/zorgwekkende_stof,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CXNVOWPRHWWCQR-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,87999-30-2|95-69-2,null,4-Chloro-2-methylaniline,http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7251,4-chloor-2-methylaniline (p-chloor-o-toluidine),https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,4Cl2C1yAn,4-chloor-2-methylaniline,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/CXOYNJAHPUASHN-UHFFFAOYSA-N,http://www.w3.org/2004/02/skos/core#Concept|http://dbpedia.org/ontology/ChemicalSubstance|http://dbpedia.org/ontology/Drug,null,null,null,null,52663-70-4,null,"1,2,4,5-tetrachloro-3-(2,3,4-trichlorophenyl)benzene",http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID40477,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,PCB177,"2,2',3,3',4,5',6-heptachloorbifenyl",null,null,null,null
